AI_XW;COLL;NOB;NOB_cor;NOB_mr;NOB_mr_code;ReferenceName;VPVS_XW;WellName;Zone Name
7764.195;0;0;0;;;2643.7;2.18535;1000PST2;AC 9
7803.082;0;0;0;;;2643.8;2.182336;1000PST2;AC 9
7860.792;0;0;0;;;2643.9;2.177571;1000PST2;AC 9
7883.272;0;0;0;;;2644;2.183921;1000PST2;AC 9
7919.848;0;0;0;;;2644.1;2.180608;1000PST2;AC 9
7749.181;0;0;0;;;2644.2;2.17973;1000PST2;AC 9
8801.967;0;0;0;;;2644.3;1.919313;1000PST2;AC 9
9119.447;0;0;0;;;2644.4;1.862405;1000PST2;AC 9
9270.004;0;0;0;;;2644.5;1.840453;1000PST2;AC 9
9294.584;0;0;0;;;2644.6;1.833869;1000PST2;AC 9
9260.075;0;0;0;;;2644.7;1.833347;1000PST2;AC 9
9203.474;0;0;0;;;2644.8;1.831133;1000PST2;AC 9
9128.321;0;0;0;;;2644.9;1.830124;1000PST2;AC 9
8995.649;0;0;0;;;2645;1.827963;1000PST2;AC 9
8738.81;0;0;0;;;2645.1;1.815212;1000PST2;AC 9
8831.877;0;0;0;;;2645.2;1.805117;1000PST2;AC 9
8966.086;0;0;0;;;2645.3;1.794055;1000PST2;AC 9
9013.196;0;0;0;;;2645.4;1.793875;1000PST2;AC 9
9001.69;0;0;0;;;2645.5;1.798864;1000PST2;AC 9
8946.044;0;0;0;;;2645.6;1.807889;1000PST2;AC 9
8815.453;0;0;0;;;2645.7;1.819728;1000PST2;AC 9
8767.021;0;0;0;;;2645.8;1.820717;1000PST2;AC 9
8863.955;0;0;0;;;2645.9;1.812812;1000PST2;AC 9
8906.356;0;0;0;;;2646;1.811772;1000PST2;AC 9
8921.279;0;0;0;;;2646.1;1.810951;1000PST2;AC 9
8926.494;0;0;0;;;2646.2;1.813725;1000PST2;AC 9
8888.344;0;0;0;;;2646.3;1.806793;1000PST2;AC 9
8890.755;0;0;0;;;2646.4;1.795727;1000PST2;AC 9
8958.206;0;0;0;;;2646.5;1.78082;1000PST2;AC 9
8844.199;0;3.18E-11;0;;;2646.6;1.778312;1000PST2;AC 9
8731.267;1;7;7;water;2;2646.7;1.78048;1000PST2;AC 9
8581.593;1;7;7;water;2;2646.8;1.785507;1000PST2;AC 9
8468.472;1;7;7;water;2;2646.9;1.786251;1000PST2;AC 9
8406.406;1;7;7;water;2;2647;1.785226;1000PST2;AC 9
8457.548;1;7;7;water;2;2647.1;1.778913;1000PST2;AC 9
8446.471;1;7;7;water;2;2647.2;1.779509;1000PST2;AC 9
8470.014;1;7;7;water;2;2647.3;1.78391;1000PST2;AC 9
8498.354;1;7;7;water;2;2647.4;1.787649;1000PST2;AC 9
8608.451;1;7;7;water;2;2647.5;1.78548;1000PST2;AC 9
8714.809;1;7;7;water;2;2647.6;1.7831;1000PST2;AC 9
8681.678;1;7;7;water;2;2647.7;1.786345;1000PST2;AC 9
8578.523;1;7;7;water;2;2647.8;1.793918;1000PST2;AC 9
8384.416;1;7;7;water;2;2647.9;1.799186;1000PST2;AC 9
8322.562;1;7;7;water;2;2648;1.792754;1000PST2;AC 9
8342.639;1;7;7;water;2;2648.1;1.778589;1000PST2;AC 9
8400.589;1;7;7;water;2;2648.2;1.762678;1000PST2;AC 9
8459.822;1;7;7;water;2;2648.3;1.752486;1000PST2;AC 9
8508.045;1;7;7;water;2;2648.4;1.74445;1000PST2;AC 9
8529.418;1;7;7;water;2;2648.5;1.738532;1000PST2;AC 9
8520.436;1;7;7;water;2;2648.6;1.735499;1000PST2;AC 9
8546.94;1;7;7;water;2;2648.7;1.731212;1000PST2;AC 9
8593.274;1;7;7;water;2;2648.8;1.725039;1000PST2;AC 9
8537.464;1;7;7;water;2;2648.9;1.729959;1000PST2;AC 9
8504.443;1;7;7;water;2;2649;1.732998;1000PST2;AC 9
8492.119;1;7;7;water;2;2649.1;1.73479;1000PST2;AC 9
8381.04;1;7;7;water;2;2649.2;1.74377;1000PST2;AC 9
8322.241;1;7;7;water;2;2649.3;1.748873;1000PST2;AC 9
8323.526;1;7;7;water;2;2649.4;1.748537;1000PST2;AC 9
8346.598;1;7;7;water;2;2649.5;1.746391;1000PST2;AC 9
8388.825;1;7;7;water;2;2649.6;1.743325;1000PST2;AC 9
8454.895;1;7;7;water;2;2649.7;1.73824;1000PST2;AC 9
8502.324;1;7;7;water;2;2649.8;1.736078;1000PST2;AC 9
8555.827;1;7;7;water;2;2649.9;1.734714;1000PST2;AC 9
8629.622;1;7;7;water;2;2650;1.732211;1000PST2;AC 9
8685.843;1;7;7;water;2;2650.1;1.736;1000PST2;AC 9
8733.845;1;7;7;water;2;2650.2;1.741891;1000PST2;AC 9
8811.317;1;7;7;water;2;2650.3;1.748879;1000PST2;AC 9
8829.395;1;7;7;water;2;2650.4;1.758641;1000PST2;AC 9
8770.365;1;7;7;water;2;2650.5;1.767924;1000PST2;AC 9
8653.627;1;7;7;water;2;2650.6;1.778489;1000PST2;AC 9
8548.537;1;7;7;water;2;2650.7;1.781237;1000PST2;AC 9
8501.664;1;7;7;water;2;2650.8;1.781941;1000PST2;AC 9
8559.437;1;7;7;water;2;2650.9;1.775053;1000PST2;AC 9
8611.381;1;7;7;water;2;2651;1.770269;1000PST2;AC 9
8734.175;1;7;7;water;2;2651.1;1.770461;1000PST2;AC 9
8756.194;1;7;7;water;2;2651.2;1.778496;1000PST2;AC 9
8889.768;1;7;7;water;2;2651.3;1.787077;1000PST2;AC 9
9041.948;1;7;7;water;2;2651.4;1.796125;1000PST2;AC 9
9065.514;1;7;7;water;2;2651.5;1.811179;1000PST2;AC 9
9109.579;1;7;7;water;2;2651.6;1.823875;1000PST2;AC 9
8942.323;0;0;0;;;2651.7;1.821589;1000PST2;AC 9
8659.341;0;0;0;;;2651.8;1.827531;1000PST2;AC 9
8363.402;0;0;0;;;2651.9;1.822069;1000PST2;AC 9
8130.887;0;0;0;;;2652;1.811557;1000PST2;AC 9
8061.039;0;3.18E-11;0;;;2652.1;1.796879;1000PST2;AC 9
8031.704;1;7;7;water;2;2652.2;1.781399;1000PST2;AC 9
8135.147;1;7;7;water;2;2652.3;1.76709;1000PST2;AC 9
8180.943;1;7;7;water;2;2652.4;1.758856;1000PST2;AC 9
8240.962;1;7;7;water;2;2652.5;1.753908;1000PST2;AC 9
8293.025;1;7;7;water;2;2652.6;1.750539;1000PST2;AC 9
8306.563;1;7;7;water;2;2652.7;1.748494;1000PST2;AC 9
8310.25;1;7;7;water;2;2652.8;1.748413;1000PST2;AC 9
8300.3;1;7;7;water;2;2652.9;1.749059;1000PST2;AC 9
8279.986;1;7;7;water;2;2653;1.749418;1000PST2;AC 9
8341.631;1;7;7;water;2;2653.1;1.754645;1000PST2;AC 9
8404.486;1;7;7;water;2;2653.2;1.761461;1000PST2;AC 9
8537.863;1;7;7;water;2;2653.3;1.76849;1000PST2;AC 9
8657.637;1;7;7;water;2;2653.4;1.77782;1000PST2;AC 9
8549.891;0;0;0;;;2653.5;1.786442;1000PST2;AC 9
8415.383;0;0;0;;;2653.6;1.793415;1000PST2;AC 9
8229.387;0;0;0;;;2653.7;1.792656;1000PST2;AC 9
8151.679;0;0;0;;;2653.8;1.782475;1000PST2;AC 9
8229.29;1;7;7;water;2;2653.9;1.769865;1000PST2;AC 9
8340.528;1;7;7;water;2;2654;1.75745;1000PST2;AC 9
8560.036;1;7;7;water;2;2654.1;1.749633;1000PST2;AC 9
8754.977;1;7;7;water;2;2654.2;1.74658;1000PST2;AC 9
9052.003;1;7;7;water;2;2654.3;1.748245;1000PST2;AC 9
9418.231;1;7;7;water;2;2654.4;1.748972;1000PST2;AC 9
9873.027;1;7;7;water;2;2654.5;1.746434;1000PST2;AC 9
10401.23;1;7;7;water;2;2654.6;1.744408;1000PST2;AC 9
10674.17;0;0;0;;;2654.7;1.744204;1000PST2;AC 9
10833.83;0;0;0;;;2654.8;1.747721;1000PST2;AC 9
10731.66;0;0;0;;;2654.9;1.744274;1000PST2;AC 9
10420.73;0;0;0;;;2655;1.745633;1000PST2;AC 9
10025.07;0;0;0;;;2655.1;1.739677;1000PST2;AC 9
9632.151;0;0;0;;;2655.2;1.734505;1000PST2;AC 9
9323.052;0;0;0;;;2655.3;1.728446;1000PST2;AC 9
9026.381;0;0;0;;;2655.4;1.725253;1000PST2;AC 9
8802.332;1;7;7;water;2;2655.5;1.730036;1000PST2;AC 9
8669.192;1;7;7;water;2;2655.6;1.732553;1000PST2;AC 9
8689.37;1;7;7;water;2;2655.7;1.739595;1000PST2;AC 9
8763.362;1;7;7;water;2;2655.8;1.745029;1000PST2;AC 9
8930.571;1;7;7;water;2;2655.9;1.750602;1000PST2;AC 9
9115.799;1;7;7;water;2;2656;1.757276;1000PST2;AC 9
9255.571;0;0;0;;;2656.1;1.762096;1000PST2;AC 9
9295.237;0;0;0;;;2656.2;1.773211;1000PST2;AC 9
9137.604;0;0;0;;;2656.3;1.778928;1000PST2;AC 9
8942.454;0;0;0;;;2656.4;1.783181;1000PST2;AC 9
8670.333;0;0;0;;;2656.5;1.786618;1000PST2;AC 9
8449.246;0;3.18E-11;0;;;2656.6;1.786124;1000PST2;AC 9
8405.512;1;7;7;water;2;2656.7;1.77822;1000PST2;AC 9
8367.286;1;7;7;water;2;2656.8;1.771998;1000PST2;AC 9
8372.876;1;7;7;water;2;2656.9;1.767572;1000PST2;AC 9
8391.43;1;7;7;water;2;2657;1.763276;1000PST2;AC 9
8432.893;1;7;7;water;2;2657.1;1.766806;1000PST2;AC 9
8471.839;1;7;7;water;2;2657.2;1.774962;1000PST2;AC 9
8646.44;1;7;7;water;2;2657.3;1.787725;1000PST2;AC 9
8816.065;1;7;7;water;2;2657.4;1.806368;1000PST2;AC 9
8939.342;0;0;0;;;2657.5;1.82823;1000PST2;AC 9
9052.626;0;0;0;;;2657.6;1.849625;1000PST2;AC 9
9087.143;0;0;0;;;2657.7;1.853836;1000PST2;AC 9
9132.948;0;0;0;;;2657.8;1.849153;1000PST2;AC 9
9011.593;1;7;7;water;2;2657.9;1.82891;1000PST2;AC 9
8902.695;1;7;7;water;2;2658;1.806944;1000PST2;AC 9
8774.264;1;7;7;water;2;2658.1;1.790265;1000PST2;AC 9
8587.439;1;7;7;water;2;2658.2;1.78389;1000PST2;AC 9
8596.763;1;7;7;water;2;2658.3;1.783836;1000PST2;AC 9
8626.257;1;7;7;water;2;2658.4;1.786166;1000PST2;AC 9
8770.739;1;7;7;water;2;2658.5;1.798347;1000PST2;AC 9
8958.16;1;7;7;water;2;2658.6;1.810258;1000PST2;AC 9
9082.895;0;0;0;;;2658.7;1.81714;1000PST2;AC 9
9111.827;0;0;0;;;2658.8;1.830903;1000PST2;AC 9
9056.233;0;0;0;;;2658.9;1.836005;1000PST2;AC 9
9021.085;0;0;0;;;2659;1.834878;1000PST2;AC 9
8985.474;0;0;0;;;2659.1;1.82855;1000PST2;AC 9
8984.335;0;0;0;;;2659.2;1.81726;1000PST2;AC 9
8982.771;1;7;7;water;2;2659.3;1.800552;1000PST2;AC 9
8936.282;1;7;7;water;2;2659.4;1.789102;1000PST2;AC 9
8851.466;1;7;7;water;2;2659.5;1.779564;1000PST2;AC 9
8746.054;1;7;7;water;2;2659.6;1.774013;1000PST2;AC 9
8758.472;1;7;7;water;2;2659.7;1.774297;1000PST2;AC 9
8757.451;1;7;7;water;2;2659.8;1.777887;1000PST2;AC 9
8710.465;1;7;7;water;2;2659.9;1.781002;1000PST2;AC 9
8695.091;1;7;7;water;2;2660;1.781044;1000PST2;AC 9
8750.929;1;7;7;water;2;2660.1;1.774946;1000PST2;AC 9
8795.76;1;7;7;water;2;2660.2;1.770197;1000PST2;AC 9
8947.564;1;7;7;water;2;2660.3;1.770877;1000PST2;AC 9
9115.11;1;7;7;water;2;2660.4;1.774015;1000PST2;AC 9
9317.165;1;7;7;water;2;2660.5;1.782656;1000PST2;AC 9
9519.423;0;0;0;;;2660.6;1.793044;1000PST2;AC 9
9639.826;0;0;0;;;2660.7;1.795797;1000PST2;AC 9
9733.233;0;0;0;;;2660.8;1.79774;1000PST2;AC 9
9666.816;0;0;0;;;2660.9;1.79364;1000PST2;AC 9
9624.043;0;0;0;;;2661;1.7848;1000PST2;AC 9
9641.401;0;0;0;;;2661.1;1.771984;1000PST2;AC 9
9704.713;0;0;0;;;2661.2;1.756989;1000PST2;AC 9
9865.785;0;0;0;;;2661.3;1.743713;1000PST2;AC 9
10175.88;0;0;0;;;2661.4;1.72883;1000PST2;AC 9
10664.24;0;0;0;;;2661.5;1.716146;1000PST2;AC 9
11113.06;0;0;0;;;2661.6;1.709531;1000PST2;AC 9
11604.06;0;0;0;;;2661.7;1.70507;1000PST2;AC 9
12082.6;0;0;0;;;2661.8;1.699064;1000PST2;AC 9
12396.64;0;0;0;;;2661.9;1.700613;1000PST2;AC 9
12587.32;0;0;0;;;2662;1.709884;1000PST2;AC 9
12719.39;0;0;0;;;2662.1;1.713461;1000PST2;AC 9
12813.78;0;0;0;;;2662.2;1.718228;1000PST2;AC 9
12847.35;0;0;0;;;2662.3;1.720515;1000PST2;AC 9
12862.45;0;0;0;;;2662.4;1.723305;1000PST2;AC 9
12875.91;0;0;0;;;2662.5;1.71962;1000PST2;AC 9
12900.09;0;0;0;;;2662.6;1.716589;1000PST2;AC 9
12907.86;0;0;0;;;2662.7;1.713832;1000PST2;AC 9
12919.8;0;0;0;;;2662.8;1.710064;1000PST2;AC 9
12905.98;0;0;0;;;2662.9;1.712272;1000PST2;AC 9
12854.22;0;0;0;;;2663;1.71649;1000PST2;AC 9
12786.82;0;0;0;;;2663.1;1.72343;1000PST2;AC 9
12672.15;0;0;0;;;2663.2;1.732319;1000PST2;AC 9
12499.33;0;0;0;;;2663.3;1.739777;1000PST2;AC 9
12321.89;0;0;0;;;2663.4;1.744949;1000PST2;AC 9
12063.37;0;0;0;;;2663.5;1.746966;1000PST2;AC 9
11754.29;0;0;0;;;2663.6;1.75099;1000PST2;AC 9
11344.32;0;0;0;;;2663.7;1.753622;1000PST2;AC 9
10880.75;0;0;0;;;2663.8;1.757187;1000PST2;AC 9
10256.17;1;7;7;water;2;2663.9;1.758825;1000PST2;AC 9
9731.976;1;7;7;water;2;2664;1.75696;1000PST2;AC 9
9342.335;1;7;7;water;2;2664.1;1.745657;1000PST2;AC 9
8904.558;1;7;7;water;2;2664.2;1.741127;1000PST2;AC 9
8606.479;1;7;7;water;2;2664.3;1.743314;1000PST2;AC 9
8419.239;1;7;7;water;2;2664.4;1.741275;1000PST2;AC 9
8260.331;1;7;7;water;2;2664.5;1.748103;1000PST2;AC 9
8147.548;1;7;7;water;2;2664.6;1.752503;1000PST2;AC 9
8126.229;1;7;7;water;2;2664.7;1.753795;1000PST2;AC 9
8148.835;1;7;7;water;2;2664.8;1.75241;1000PST2;AC 9
8141.081;1;7;7;water;2;2664.9;1.751309;1000PST2;AC 9
8170.094;1;7;7;water;2;2665;1.747164;1000PST2;AC 9
8252.348;1;7;7;water;2;2665.1;1.740476;1000PST2;AC 9
8334.472;1;7;7;water;2;2665.2;1.733523;1000PST2;AC 9
8425.247;1;7;7;water;2;2665.3;1.7276;1000PST2;AC 9
8481.462;1;7;7;water;2;2665.4;1.723946;1000PST2;AC 9
8462.959;1;7;7;water;2;2665.5;1.724289;1000PST2;AC 9
8387.498;1;7;7;water;2;2665.6;1.729377;1000PST2;AC 9
8301.431;1;7;7;water;2;2665.7;1.736949;1000PST2;AC 9
8228.349;1;7;7;water;2;2665.8;1.745567;1000PST2;AC 9
8181.451;1;7;7;water;2;2665.9;1.755846;1000PST2;AC 9
8151.306;1;7;7;water;2;2666;1.765107;1000PST2;AC 9
8128.509;1;7;7;water;2;2666.1;1.768531;1000PST2;AC 9
8130.059;1;7;7;water;2;2666.2;1.767255;1000PST2;AC 9
8097.191;1;7;7;water;2;2666.3;1.764781;1000PST2;AC 9
7985.937;1;7;7;water;2;2666.4;1.766178;1000PST2;AC 9
7915.666;1;7;7;water;2;2666.5;1.764779;1000PST2;AC 9
7943.984;1;7;7;water;2;2666.6;1.757266;1000PST2;AC 9
7962.832;1;7;7;water;2;2666.7;1.75533;1000PST2;AC 9
7976.493;1;7;7;water;2;2666.8;1.754998;1000PST2;AC 9
8048.671;1;7;7;water;2;2666.9;1.753562;1000PST2;AC 9
8083.176;1;7;7;water;2;2667;1.756321;1000PST2;AC 9
8014.802;1;7;7;water;2;2667.1;1.763723;1000PST2;AC 9
7915.782;1;7;7;water;2;2667.2;1.774554;1000PST2;AC 9
7870.066;1;7;7;water;2;2667.3;1.787639;1000PST2;AC 9
7818.663;1;7;7;water;2;2667.4;1.799758;1000PST2;AC 9
7753.174;1;7;7;water;2;2667.5;1.811376;1000PST2;AC 9
7798.248;1;7;7;water;2;2667.6;1.807683;1000PST2;AC 9
7884.283;1;7;7;water;2;2667.7;1.789675;1000PST2;AC 9
7946.441;1;7;7;water;2;2667.8;1.775324;1000PST2;AC 9
7978.716;1;7;7;water;2;2667.9;1.762739;1000PST2;AC 9
8002.222;1;7;7;water;2;2668;1.75434;1000PST2;AC 9
8019.393;1;7;7;water;2;2668.1;1.752506;1000PST2;AC 9
8059.809;1;7;7;water;2;2668.2;1.749661;1000PST2;AC 9
8158.637;1;7;7;water;2;2668.3;1.744522;1000PST2;AC 9
8241.785;1;7;7;water;2;2668.4;1.740099;1000PST2;AC 9
8275.617;1;7;7;water;2;2668.5;1.737288;1000PST2;AC 9
8276.316;1;7;7;water;2;2668.6;1.736734;1000PST2;AC 9
8261.08;1;7;7;water;2;2668.7;1.735829;1000PST2;AC 9
8227.905;1;7;7;water;2;2668.8;1.736504;1000PST2;AC 9
8206.745;1;7;7;water;2;2668.9;1.7384;1000PST2;AC 9
8194.362;1;7;7;water;2;2669;1.739858;1000PST2;AC 9
8154.377;1;7;7;water;2;2669.1;1.743102;1000PST2;AC 9
8122.176;1;7;7;water;2;2669.2;1.74587;1000PST2;AC 9
8095.916;1;7;7;water;2;2669.3;1.745933;1000PST2;AC 9
8100.406;1;7;7;water;2;2669.4;1.744199;1000PST2;AC 9
8134.201;1;7;7;water;2;2669.5;1.74153;1000PST2;AC 9
8162.458;1;7;7;water;2;2669.6;1.739501;1000PST2;AC 9
8179.321;1;7;7;water;2;2669.7;1.739931;1000PST2;AC 9
8172.068;1;7;7;water;2;2669.8;1.74272;1000PST2;AC 9
8140.079;1;7;7;water;2;2669.9;1.745194;1000PST2;AC 9
8122.554;1;7;7;water;2;2670;1.745931;1000PST2;AC 9
8102.478;1;7;7;water;2;2670.1;1.744438;1000PST2;AC 9
8092.324;1;7;7;water;2;2670.2;1.742482;1000PST2;AC 9
8085.632;1;7;7;water;2;2670.3;1.742129;1000PST2;AC 9
8065.952;1;7;7;water;2;2670.4;1.742937;1000PST2;AC 9
8083.216;1;7;7;water;2;2670.5;1.745536;1000PST2;AC 9
8132.306;1;7;7;water;2;2670.6;1.74693;1000PST2;AC 9
8265.135;1;7;7;water;2;2670.7;1.752065;1000PST2;AC 9
8405.408;1;7;7;water;2;2670.8;1.758492;1000PST2;AC 9
8791.271;1;7;7;water;2;2670.9;1.760599;1000PST2;AC 9
9326.763;1;7;7;water;2;2671;1.757739;1000PST2;AC 9
9831.843;0;0;0;;;2671.1;1.757522;1000PST2;AC 9
10392.15;0;0;0;;;2671.2;1.755039;1000PST2;AC 9
10763.89;0;0;0;;;2671.3;1.744347;1000PST2;AC 9
11031.21;0;0;0;;;2671.4;1.737441;1000PST2;AC 9
11072.85;0;0;0;;;2671.5;1.727473;1000PST2;AC 9
11009.13;0;0;0;;;2671.6;1.720936;1000PST2;AC 9
10808.33;0;0;0;;;2671.7;1.704837;1000PST2;AC 9
10530.16;0;0;0;;;2671.8;1.692451;1000PST2;AC 9
10154.53;1;7;7;water;2;2671.9;1.694128;1000PST2;AC 9
9803.312;1;7;7;water;2;2672;1.696082;1000PST2;AC 9
9539.332;1;7;7;water;2;2672.1;1.715626;1000PST2;AC 9
9439.676;1;7;7;water;2;2672.2;1.724876;1000PST2;AC 9
9556.666;1;7;7;water;2;2672.3;1.735288;1000PST2;AC 9
9799.588;1;7;7;water;2;2672.4;1.740354;1000PST2;AC 9
10066.26;1;7;7;water;2;2672.5;1.741858;1000PST2;AC 9
10330.8;1;7;7;water;2;2672.6;1.742875;1000PST2;AC 9
10469.44;1;7;7;water;2;2672.7;1.736887;1000PST2;AC 9
10614.77;0;0;0;;;2672.8;1.727794;1000PST2;AC 9
10562.39;0;0;0;;;2672.9;1.717205;1000PST2;AC 9
10443.11;0;0;0;;;2673;1.708972;1000PST2;AC 9
10309.57;0;0;0;;;2673.1;1.699139;1000PST2;AC 9
10218.5;0;0;0;;;2673.2;1.687034;1000PST2;AC 9
10077.39;0;0;0;;;2673.3;1.683887;1000PST2;AC 9
9932.061;0;0;0;;;2673.4;1.68162;1000PST2;AC 9
9758.152;0;0;0;;;2673.5;1.68808;1000PST2;AC 9
9663.276;1;7;7;water;2;2673.6;1.690227;1000PST2;AC 9
9577.46;1;7;7;water;2;2673.7;1.695947;1000PST2;AC 9
9491.049;1;7;7;water;2;2673.8;1.701616;1000PST2;AC 9
9424.485;1;7;7;water;2;2673.9;1.708682;1000PST2;AC 9
9373.961;1;7;7;water;2;2674;1.715334;1000PST2;AC 9
9399.483;1;7;7;water;2;2674.1;1.720776;1000PST2;AC 9
9466.86;1;7;7;water;2;2674.2;1.724944;1000PST2;AC 9
9565.277;1;7;7;water;2;2674.3;1.729985;1000PST2;AC 9
9669.162;1;7;7;water;2;2674.4;1.733118;1000PST2;AC 9
9719.004;1;7;7;water;2;2674.5;1.735565;1000PST2;AC 9
9743.158;0;0;0;;;2674.6;1.739331;1000PST2;AC 9
9659.193;0;0;0;;;2674.7;1.737442;1000PST2;AC 9
9560.377;0;0;0;;;2674.8;1.73592;1000PST2;AC 9
9422.224;0;0;0;;;2674.9;1.734341;1000PST2;AC 9
9310.734;0;0;0;;;2675;1.729687;1000PST2;AC 9
9178.889;0;0;0;;;2675.1;1.727404;1000PST2;AC 9
9043.059;0;0;0;;;2675.2;1.726694;1000PST2;AC 9
8969.284;1;7;7;water;2;2675.3;1.725732;1000PST2;AC 9
8916.018;1;7;7;water;2;2675.4;1.72356;1000PST2;AC 9
8918.388;1;7;7;water;2;2675.5;1.722148;1000PST2;AC 9
8938.062;1;7;7;water;2;2675.6;1.721116;1000PST2;AC 9
8976.242;1;7;7;water;2;2675.7;1.720416;1000PST2;AC 9
8997.293;1;7;7;water;2;2675.8;1.720427;1000PST2;AC 9
8959.526;1;7;7;water;2;2675.9;1.723552;1000PST2;AC 9
8924.632;1;7;7;water;2;2676;1.726868;1000PST2;AC 9
8863.781;1;7;7;water;2;2676.1;1.729834;1000PST2;AC 9
8836.534;1;7;7;water;2;2676.2;1.730875;1000PST2;AC 9
8832.438;1;7;7;water;2;2676.3;1.730353;1000PST2;AC 9
8855.87;1;7;7;water;2;2676.4;1.727875;1000PST2;AC 9
8867.048;1;7;7;water;2;2676.5;1.727417;1000PST2;AC 9
8854.078;1;7;7;water;2;2676.6;1.729077;1000PST2;AC 9
8852.512;1;7;7;water;2;2676.7;1.73102;1000PST2;AC 9
8834.207;1;7;7;water;2;2676.8;1.733572;1000PST2;AC 9
8808.891;1;7;7;water;2;2676.9;1.735663;1000PST2;AC 9
8805.539;1;7;7;water;2;2677;1.736015;1000PST2;AC 9
8850.753;1;7;7;water;2;2677.1;1.732764;1000PST2;AC 9
8934.272;1;7;7;water;2;2677.2;1.727319;1000PST2;AC 9
8978.967;1;7;7;water;2;2677.3;1.725043;1000PST2;AC 9
9031.337;1;7;7;water;2;2677.4;1.722715;1000PST2;AC 9
9007.567;1;7;7;water;2;2677.5;1.72434;1000PST2;AC 9
8955.104;1;7;7;water;2;2677.6;1.728649;1000PST2;AC 9
8905.679;1;7;7;water;2;2677.7;1.733502;1000PST2;AC 9
8846.839;1;7;7;water;2;2677.8;1.738541;1000PST2;AC 9
8802.947;1;7;7;water;2;2677.9;1.743228;1000PST2;AC 9
8799.523;1;7;7;water;2;2678;1.746123;1000PST2;AC 9
8812.038;1;7;7;water;2;2678.1;1.746309;1000PST2;AC 9
8826.785;1;7;7;water;2;2678.2;1.744957;1000PST2;AC 9
8834.679;1;7;7;water;2;2678.3;1.743566;1000PST2;AC 9
8851.971;1;7;7;water;2;2678.4;1.740522;1000PST2;AC 9
8908.548;1;7;7;water;2;2678.5;1.740041;1000PST2;AC 9
8961.753;1;7;7;water;2;2678.6;1.74125;1000PST2;AC 9
9018.409;1;7;7;water;2;2678.7;1.744467;1000PST2;AC 9
9069.938;1;7;7;water;2;2678.8;1.749079;1000PST2;AC 9
9085.211;1;7;7;water;2;2678.9;1.751575;1000PST2;AC 9
9084.275;1;7;7;water;2;2679;1.754282;1000PST2;AC 9
9001.735;1;7;7;water;2;2679.1;1.755612;1000PST2;AC 9
8936.479;1;7;7;water;2;2679.2;1.753654;1000PST2;AC 9
8846.095;1;7;7;water;2;2679.3;1.749348;1000PST2;AC 9
8748.958;1;7;7;water;2;2679.4;1.74542;1000PST2;AC 9
8748.679;1;7;7;water;2;2679.5;1.742321;1000PST2;AC 9
8765.263;1;7;7;water;2;2679.6;1.739622;1000PST2;AC 9
8830.329;1;7;7;water;2;2679.7;1.741018;1000PST2;AC 9
8922.055;1;7;7;water;2;2679.8;1.744022;1000PST2;AC 9
9088.977;1;7;7;water;2;2679.9;1.751934;1000PST2;AC 9
9247.792;1;7;7;water;2;2680;1.764041;1000PST2;AC 9
9388.357;1;7;7;water;2;2680.1;1.780637;1000PST2;AC 9
9533.652;0;0;0;;;2680.2;1.798595;1000PST2;AC 9
9592.755;0;0;0;;;2680.3;1.813331;1000PST2;AC 9
9657.681;0;0;0;;;2680.4;1.825545;1000PST2;AC 9
9690.108;0;0;0;;;2680.5;1.829761;1000PST2;AC 9
9746.466;0;0;0;;;2680.6;1.828769;1000PST2;AC 9
9820.793;0;0;0;;;2680.7;1.828035;1000PST2;AC 9
9857.345;0;0;0;;;2680.8;1.830584;1000PST2;AC 9
9857.707;0;0;0;;;2680.9;1.835865;1000PST2;AC 9
9843.273;0;0;0;;;2681;1.844883;1000PST2;AC 9
9698.814;0;0;0;;;2681.1;1.861002;1000PST2;AC 9
9605.056;0;0;0;;;2681.2;1.87374;1000PST2;AC 9
9488.472;0;0;0;;;2681.3;1.889126;1000PST2;AC 9
9451.525;0;0;0;;;2681.4;1.89562;1000PST2;AC 9
9473.92;0;0;0;;;2681.5;1.899666;1000PST2;AC 9
9415.924;0;0;0;;;2681.6;1.915666;1000PST2;AC 9
9259.564;0;0;0;;;2681.7;1.94402;1000PST2;AC 9
9084.805;0;0;0;;;2681.8;1.982845;1000PST2;AC 9
8893.525;0;0;0;;;2681.9;2.030103;1000PST2;AC 9
8824.92;0;0;0;;;2682;2.051976;1000PST2;AC 9
9001.048;0;0;0;;;2682.1;2.02786;1000PST2;AC 9
9307.959;0;0;0;;;2682.2;1.978054;1000PST2;AC 9
9524.34;0;0;0;;;2682.3;1.930613;1000PST2;AC 9
9680.538;0;0;0;;;2682.4;1.900237;1000PST2;AC 9
9726.188;0;0;0;;;2682.5;1.886454;1000PST2;AC 9
9703.365;0;0;0;;;2682.6;1.884134;1000PST2;AC 9
9717.479;0;0;0;;;2682.7;1.888687;1000PST2;AC 9
9763.903;0;0;0;;;2682.8;1.886255;1000PST2;Приобская пачка
9793.209;0;0;0;;;2682.9;1.883144;1000PST2;Приобская пачка
9797.062;0;0;0;;;2683;1.881486;1000PST2;Приобская пачка
9774.949;0;0;0;;;2683.1;1.875316;1000PST2;Приобская пачка
9767.655;0;0;0;;;2683.2;1.873688;1000PST2;Приобская пачка
